,Loc ID,Accuracy,n_in,n_out,n_gt
0,9061200_5690800,0.0,0,0,1
1,8493200_5774800,0.0673076923076923,7,97,567
2,9377200_5525600,0.5,1,1,11
3,9298000_5556400,0.0,0,1,17
4,8492000_5775200,0.0,0,2,11
5,9366400_5525600,0.20408163265306123,10,39,46
6,8496000_5773200,0.18627450980392157,19,83,228
7,8953200_5840800,0.09090909090909091,6,60,365
8,9146800_5818800,0.1346153846153846,7,45,259
9,8590800_5530000,0.0,0,0,378
10,8814400_5994000,0.047619047619047616,2,40,105
11,8494000_5768000,0.2018348623853211,22,87,378
12,9054800_5682800,0.0,0,4,50
13,9067600_5682800,0.0,0,3,31
14,8586800_5536800,0.08256880733944955,9,100,474
15,8593200_5631200,0.11320754716981132,6,47,189
16,8290000_5496800,0.2894736842105263,22,54,88
17,9278000_5863200,0.12345679012345678,10,71,218
18,8333600_5491200,0.17647058823529413,3,14,10
19,8827600_5994800,0.12,3,22,17
20,8582800_5540400,0.0,0,7,91
21,8494400_5774400,0.13761467889908258,15,94,519
22,9364400_5522400,0.20689655172413793,6,23,32
23,8289600_5496800,0.17894736842105263,17,78,101
24,8287600_5498800,0.15384615384615385,12,66,435
25,8289200_5493200,0.16071428571428573,9,47,29
26,9067600_5680800,0.08,4,46,156
27,9153600_5814400,0.0,0,18,110
28,9071200_5683200,0.0,0,0,130
29,9062000_5686400,0.18867924528301888,10,43,70
30,8590000_5537600,0.043478260869565216,1,22,76
31,9057200_5688800,0.1,2,18,155
32,9268800_5668000,0.0,0,1,2
33,9066400_5686400,0.125,2,14,86
34,8290400_5494800,0.037037037037037035,3,78,344
35,8494800_5772800,0.2692307692307692,28,76,282
36,9066000_5677200,0.2222222222222222,2,7,44
37,9064000_5680400,0.3235294117647059,11,23,77
38,9057600_5682800,0.21875,7,25,132
39,9302400_5561200,0.14634146341463414,6,35,310
40,8336800_5492800,0.02857142857142857,3,102,11
41,9067200_5687600,0.0,0,0,32
42,8507200_5767200,0.0625,2,30,112
43,8494000_5774800,0.1,8,72,561
44,9064800_5678000,0.6666666666666666,4,2,18
45,8492000_5768000,0.13793103448275862,12,75,104
46,9054400_5684000,0.25806451612903225,8,23,12
47,9602400_6072800,0.07142857142857142,4,52,88
48,8338400_5491600,0.20588235294117646,7,27,1
49,9363600_5529200,0.18181818181818182,14,63,379
50,8590000_5540800,0.1566265060240964,13,70,486
51,8820800_5995200,0.0,0,2,8
52,9068400_5685600,0.0,0,0,13
53,9070800_5689600,0.0,0,7,35
54,8491200_5776400,0.0,0,0,4
55,9273600_5872000,0.0,0,0,67
56,9145600_5821600,0.0,0,0,94
57,9157600_5814000,0.13636363636363635,3,19,217
58,8826400_5996000,0.0,0,1,34
59,9154400_5812000,0.07142857142857142,2,26,228
60,8493600_5768400,0.15151515151515152,15,84,187
61,9147600_5814800,0.0,0,4,119
62,9065600_5680400,0.07142857142857142,2,26,67
63,9150400_5820000,0.14925373134328357,10,57,116
64,8369200_5550400,0.03488372093023256,3,83,32
65,8495600_5780400,0.05970149253731343,4,63,227
66,9062000_5682800,0.32142857142857145,18,38,89
67,8491200_5772000,0.10606060606060606,7,59,374
68,9068000_5683200,0.07692307692307693,1,12,103
69,8812400_5993200,0.8,4,1,9
70,9063200_5680400,0.16279069767441862,7,36,70
71,9059200_5691600,0.0975609756097561,4,37,277
72,8332800_5494000,0.0,0,10,174
73,8490400_5775600,0.14666666666666667,11,64,374
74,9067600_5688400,0.0,0,0,4
75,9066800_5684000,0.0,0,1,7
76,8334800_5494800,0.0,0,2,1
77,8492800_5776800,0.13978494623655913,13,80,292
78,8371200_5550800,0.0,0,22,1
79,9370800_5522800,0.12,9,66,119
80,8290000_5498000,0.08771929824561403,5,52,264
81,9054400_5681200,0.0,0,6,54
82,8287600_5497200,0.13333333333333333,8,52,337
83,9154800_5812000,0.05084745762711865,3,56,481
84,9368000_5530000,0.08064516129032258,5,57,107
85,9378800_5528400,0.0,0,12,41
86,9372000_5528800,0.15,3,17,112
87,8818000_5996000,0.13043478260869565,6,40,146
88,9061600_5680400,0.047619047619047616,2,40,181
89,8491200_5768400,0.19696969696969696,13,53,51
90,8591600_5541200,0.2465753424657534,18,55,324
91,8492400_5768400,0.1595744680851064,15,79,173
92,8337600_5491600,0.04878048780487805,2,39,10
93,8953600_5840000,0.16666666666666666,2,10,53
94,9602400_6071200,0.0425531914893617,4,90,171
95,8336800_5494400,0.0,0,37,50
96,9150000_5816800,0.0,0,0,273
97,8369600_5550800,0.05405405405405406,2,35,40
98,9063600_5690400,0.2222222222222222,8,28,22
99,9072000_5681600,0.0,0,1,14
100,9072400_5682000,0.046875,3,61,327
101,9285200_5870800,0.0,0,0,167
102,9064400_5682000,0.273972602739726,20,53,95
103,9156800_5812800,0.0,0,1,5
104,9158400_5819600,0.0,0,0,70
105,9272800_5675600,0.06666666666666667,2,28,192
106,9299200_5558800,0.09090909090909091,1,10,90
107,9146000_5816400,0.0,0,18,285
108,8368000_5550800,0.0,0,27,7
109,8337200_5490800,0.08333333333333333,2,22,12
110,9369200_5528400,0.09375,3,29,60
111,9062800_5678800,0.0,0,0,5
112,8369600_5549200,0.0,0,24,12
113,9366400_5522000,0.38461538461538464,15,24,33
114,9374000_5521200,0.024390243902439025,1,40,175
115,8333200_5493200,0.07142857142857142,1,13,10
116,9265600_5670000,0.037037037037037035,1,26,310
117,8336000_5491200,0.14705882352941177,5,29,163
118,9294800_5562800,0.022727272727272728,1,43,363
119,8495600_5778800,0.1686746987951807,14,69,387
120,9364000_5521600,0.40625,13,19,13
121,9153200_5816800,0.38524590163934425,47,75,59
122,8600000_5537200,0.2169811320754717,23,83,370
123,9066000_5686400,0.0,0,5,45
124,9054800_5686400,0.0,0,4,11
125,8489200_5771600,0.0,0,2,12
126,8492000_5771600,0.2653061224489796,13,36,212
127,8490800_5776000,0.05263157894736842,1,18,215
128,8816800_5993200,0.17391304347826086,4,19,119
129,9063200_5677600,0.125,3,21,121
130,8503600_5771600,0.09900990099009901,10,91,577
131,9064400_5679600,0.2894736842105263,11,27,51
132,8490400_5768800,0.18947368421052632,18,77,229
133,9299600_5562400,0.0,0,12,1
134,8493600_5774800,0.08411214953271028,9,98,546
135,8289200_5496000,0.09523809523809523,8,76,101
136,8507600_5763200,0.0625,2,30,117
137,9610400_6072000,0.0,0,0,19
138,9299200_5561200,0.4166666666666667,20,28,6
139,8370000_5549200,0.05555555555555555,2,34,12
140,9065200_5684800,0.15384615384615385,2,11,33
141,9066400_5682800,0.14285714285714285,4,24,129
142,9148400_5814800,0.07407407407407407,4,50,217
143,8337600_5493200,0.0,0,20,16
144,8495200_5770800,0.504,63,62,477
145,9149600_5820000,0.0,0,9,437
146,8494800_5780000,0.17105263157894737,13,63,380
147,8496800_5764400,0.18867924528301888,10,43,430
148,8587200_5539600,0.18584070796460178,21,92,395
149,8287200_5497600,0.08571428571428572,3,32,355
150,9291600_5556800,0.05,3,57,97
151,8815200_5996000,0.08108108108108109,3,34,126
152,8820400_5991200,0.10256410256410256,4,35,284
153,9062400_5680400,0.24444444444444444,11,34,93
154,9151600_5817600,0.48299319727891155,71,76,343
155,8290800_5496000,0.12307692307692308,8,57,135
156,8491600_5769600,0.0859375,11,117,409
157,8288400_5498400,0.1728395061728395,14,67,302
158,9153600_5820400,0.09302325581395349,8,78,218
159,8500400_5769600,0.17857142857142858,25,115,328
160,8287600_5498400,0.017857142857142856,1,55,239
161,8491600_5772000,0.15384615384615385,12,66,284
162,9376800_5526800,0.0,0,5,20
163,8505200_5766800,0.1282051282051282,5,34,795
164,9267200_5672800,0.0,0,4,20
165,8368000_5549200,0.1,5,45,171
166,8592400_5536400,0.0,0,8,156
167,8584400_5542000,0.18435754189944134,33,146,417
168,8814800_5995600,0.2571428571428571,18,52,99
169,9298800_5553600,0.0,0,3,27
170,9065200_5688000,0.17857142857142858,5,23,121
171,9054800_5682000,0.3333333333333333,1,2,37
172,9145200_5819200,0.0,0,6,106
173,8493600_5767200,0.08695652173913043,12,126,599
174,9364400_5517200,0.1076923076923077,7,58,90
175,8496400_5769200,0.32608695652173914,45,93,479
176,9266000_5671600,0.0,0,19,222
177,8499200_5768400,0.18811881188118812,19,82,51
178,9378000_5522800,0.0,0,8,34
179,8495200_5774800,0.09090909090909091,8,80,222
180,9290800_5555600,0.06666666666666667,1,14,115
181,9372800_5529200,0.18518518518518517,5,22,64
182,9061200_5685600,0.3037974683544304,24,55,130
183,8336000_5495600,0.0,0,19,4
184,9280000_5869200,0.0,0,1,71
185,8336400_5490800,0.23076923076923078,3,10,16
186,8494800_5772400,0.3728813559322034,44,74,306
187,9062800_5686400,0.2465753424657534,18,55,157
188,9064800_5683200,0.11627906976744186,5,38,156
189,8589600_5631200,0.2,12,48,183
190,8368000_5548400,0.0,0,23,3
191,9063600_5686400,0.08,2,23,147
192,9067600_5678800,0.0625,1,15,119
193,9062400_5691200,0.0,0,0,246
194,9065600_5680000,0.0,0,0,1
195,9279600_5865600,0.20253164556962025,16,63,162
196,9060400_5682000,0.0,0,7,14
197,9298000_5559600,0.25,15,45,162
198,9275600_5672000,0.16071428571428573,9,47,22
199,9603200_6072000,0.16666666666666666,11,55,233
200,9150000_5819200,0.3333333333333333,2,4,227
201,8587600_5546000,0.15384615384615385,2,11,66
202,9273600_5666400,0.0,0,12,24
203,9146800_5822400,0.09230769230769231,6,59,305
204,9283600_5871600,0.0,0,130,13
205,9301600_5562400,0.0,0,14,68
206,9152800_5812800,0.24,24,76,104
207,9070800_5687600,0.0,0,0,96
208,8508000_5770800,0.047619047619047616,3,60,533
209,9057200_5687600,0.058823529411764705,1,16,161
210,9274800_5668400,0.03571428571428571,1,27,84
211,8590800_5628400,0.2709677419354839,42,113,245
212,8494000_5775600,0.12,12,88,335
213,9068000_5678400,0.2916666666666667,7,17,99
214,9066400_5680400,0.06060606060606061,2,31,143
215,8334400_5492800,0.0,0,36,3
216,8488800_5771200,0.17142857142857143,6,29,228
217,8596000_5538000,0.0,0,0,6
218,8491200_5768800,0.12087912087912088,11,80,343
219,9299600_5556000,0.0,0,3,136
220,8493200_5767600,0.1267605633802817,18,124,633
221,9148400_5820000,0.0,0,5,237
222,8367600_5549200,0.0,0,65,12
223,9145200_5818800,0.25,1,3,580
224,8334000_5494800,0.05555555555555555,1,17,6
225,9155200_5814000,0.11594202898550725,8,61,74
226,8289600_5498800,0.08108108108108109,3,34,227
227,8490000_5774000,0.07692307692307693,1,12,73
228,8498800_5765600,0.07575757575757576,5,61,316
229,9150800_5820400,0.125,8,56,437
230,8954400_5842000,0.22857142857142856,8,27,123
231,9366800_5527200,0.20689655172413793,12,46,80
232,8590400_5538000,0.11940298507462686,8,59,158
233,9068400_5681600,0.1111111111111111,4,32,131
234,8493200_5769200,0.225,27,93,99
235,9362400_5520400,0.0,0,1,15
236,9060000_5679600,0.0,0,1,21
237,8492400_5772400,0.1686746987951807,14,69,252
238,8336400_5492000,0.09803921568627451,5,46,80
239,9153200_5818800,0.21052631578947367,8,30,78
240,9059600_5686400,0.09090909090909091,2,20,133
241,8491600_5775600,0.0,0,0,3
242,8491200_5771600,1.0,1,0,18
243,8589200_5533200,0.07142857142857142,1,13,48
244,8289200_5497200,0.23148148148148148,25,83,82
245,9270800_5667600,0.07692307692307693,3,36,77
246,8590400_5535200,0.24358974358974358,38,118,264
247,8588400_5627600,0.07692307692307693,2,24,102
248,9057600_5684000,0.06666666666666667,1,14,122
249,8337200_5492400,0.1044776119402985,7,60,83
250,9149600_5815200,0.06382978723404255,3,44,135
251,8509200_5765200,0.10714285714285714,6,50,595
252,9063600_5682800,0.10526315789473684,4,34,117
253,9296400_5558800,0.14492753623188406,10,59,159
254,9277600_5860000,0.0,0,0,17
255,8865200_5686400,0.023255813953488372,3,126,51
256,9601200_6071600,0.12949640287769784,18,121,207
257,9149600_5816800,0.3153846153846154,41,89,192
258,9062800_5688400,0.0,0,13,78
259,8493200_5777200,0.20481927710843373,17,66,78
260,9147200_5816800,0.12121212121212122,4,29,260
261,9365200_5528800,0.0,0,0,15
262,9283200_5867600,0.02702702702702703,1,36,12
263,9152000_5810400,0.0625,1,15,23
264,8593600_5530800,0.07407407407407407,4,50,464
265,9055600_5687600,0.26666666666666666,4,11,56
266,9067200_5681600,0.11764705882352941,6,45,260
267,9153600_5816400,0.0,0,1,3
268,8491200_5769600,0.14583333333333334,21,123,385
269,9280400_5674400,0.0,0,11,75
270,9067200_5679200,0.0,0,4,4
271,9159200_5816400,0.10344827586206896,3,26,262
272,9154800_5815200,0.16129032258064516,10,52,323
273,9364000_5516000,0.11363636363636363,5,39,56
274,9276800_5870400,0.015873015873015872,1,62,35
275,9372400_5526800,0.0,0,0,232
276,8507600_5772400,0.0851063829787234,8,86,475
277,9065200_5682000,0.17391304347826086,8,38,109
278,8335600_5496000,0.0,0,12,2
279,8288400_5496000,0.1,10,90,397
280,8338000_5493600,0.23809523809523808,10,32,16
281,9064000_5680000,0.21739130434782608,5,18,14
282,8367600_5548000,0.0,0,54,2
283,9269600_5672400,0.14285714285714285,1,6,127
284,8334800_5492400,0.058823529411764705,3,48,37
285,9364400_5525200,0.0,0,7,21
286,8814800_5992400,0.0,0,49,41
287,9376800_5528800,0.21621621621621623,8,29,127
288,9066400_5685600,0.425,17,23,59
289,9062000_5679600,0.1724137931034483,10,48,299
290,9274800_5862800,0.08,6,69,320
291,8490000_5772800,0.18181818181818182,12,54,375
292,8491200_5771200,0.13580246913580246,11,70,211
293,9272000_5676400,0.05263157894736842,1,18,147
294,9268000_5670000,0.12244897959183673,6,43,63
295,8596000_5534000,0.5454545454545454,18,15,147
296,9600000_6072400,0.264,33,92,64
297,8334000_5492400,0.08695652173913043,2,21,8
298,8291600_5496800,0.09523809523809523,8,76,97
299,9067600_5682000,0.16129032258064516,5,26,60
300,9066400_5678400,0.0,0,9,37
301,9276000_5676000,0.0,0,4,5
302,8590400_5632800,0.05555555555555555,1,17,214
303,8953600_5841600,0.1724137931034483,15,72,227
304,9057600_5686400,0.34615384615384615,9,17,17
305,9066800_5680000,0.13793103448275862,4,25,122
306,8488800_5772000,0.038461538461538464,1,25,142
307,9294000_5554000,0.0,0,3,15
308,9370800_5526000,0.0,0,7,30
309,9153200_5819600,0.28,35,90,141
310,8825600_5991200,0.23529411764705882,8,26,63
311,9062400_5684000,0.43333333333333335,13,17,73
312,9070000_5689600,0.0,0,0,147
313,8495200_5773200,0.24509803921568626,25,77,337
314,9154800_5818400,0.0,0,3,39
315,8492400_5774400,0.08333333333333333,8,88,365
316,9373600_5521600,0.5,1,1,8
317,8334800_5496800,0.0,0,12,6
318,8337600_5490800,0.0,0,21,15
319,9147600_5818400,0.12857142857142856,9,61,170
320,8368000_5548800,0.0,0,27,6
321,9064400_5680400,0.13636363636363635,3,19,51
322,8370400_5548000,0.0,0,1,21
323,8494000_5774000,0.27,27,73,313
324,9598800_6072800,0.03571428571428571,1,27,36
325,9158800_5812800,0.0,0,3,35
326,9292800_5563600,0.06666666666666667,1,14,83
327,9158000_5816400,0.25,2,6,5
328,9280000_5864000,0.03125,1,31,22
329,8338400_5492800,0.0,0,10,3
330,9363600_5524800,0.0,0,27,26
331,8597200_5538800,0.09448818897637795,12,115,353
332,9270800_5673600,0.0,0,4,31
333,8501200_5767200,0.07526881720430108,7,86,312
334,9362800_5521200,0.0,0,3,10
335,9281200_5674000,0.046511627906976744,2,41,190
336,9602800_6072400,0.10344827586206896,9,78,169
337,8582400_5539200,0.0,0,2,33
338,8493200_5774400,0.21052631578947367,20,75,322
339,8493600_5776000,0.07692307692307693,3,36,329
340,8596800_5537200,0.07692307692307693,4,48,94
341,8336000_5490800,0.125,1,7,65
342,9062000_5690800,0.0,0,4,16
343,8493200_5772400,0.16,12,63,241
344,8489600_5773200,0.0,0,4,16
345,9275600_5864400,0.19469026548672566,22,91,159
346,9060800_5680000,0.13333333333333333,2,13,73
347,9375200_5530000,0.1,1,9,27
348,8287600_5499200,0.15151515151515152,5,28,168
349,9066400_5678800,0.0,0,0,172
350,8291600_5496400,0.15833333333333333,19,101,32
351,9371200_5529200,0.125,2,14,45
352,9071200_5684800,0.0,0,6,42
353,8368400_5550400,0.0,0,83,28
354,9275600_5674800,0.0,0,8,46
355,8827200_5994800,0.391304347826087,9,14,20
356,9156400_5814000,0.16666666666666666,4,20,15
357,8862400_5687600,0.0,0,0,12
358,9300400_5558800,0.03333333333333333,1,29,139
359,8492800_5772400,0.2247191011235955,20,69,286
360,9144800_5822400,0.0,0,6,108
361,9065600_5682400,0.25,4,12,75
362,8826800_5995200,0.16666666666666666,1,5,8
363,8290800_5497200,0.09523809523809523,6,57,332
364,9280000_5676000,0.0,0,5,72
365,9060000_5682000,0.15789473684210525,3,16,47
366,8291600_5495600,0.0379746835443038,3,76,266
367,8591600_5533200,0.05263157894736842,1,18,155
368,8508400_5762400,0.0,0,0,206
369,8814000_5994000,0.08333333333333333,2,22,87
370,8492800_5775200,0.17647058823529413,15,70,502
371,8367200_5550400,0.03125,1,31,3
372,8366800_5549200,0.011904761904761904,1,83,4
373,9062000_5685600,0.19148936170212766,9,38,130
374,9280000_5672800,0.1,10,90,176
375,8829200_5991600,0.0,0,6,7
376,9280000_5872000,0.0,0,42,2
377,8593200_5633600,0.0,0,0,35
378,9374800_5528400,0.047619047619047616,1,20,142
379,9282400_5872800,0.0,0,95,14
380,8816000_5990400,0.16666666666666666,20,100,276
381,9150400_5812800,0.16666666666666666,1,5,54
382,9159600_5820000,0.0,0,0,438
383,9273200_5666000,0.0,0,8,1
384,9154800_5822400,0.07142857142857142,2,26,43
385,9607200_6073200,0.16901408450704225,12,59,86
386,9299200_5556000,0.0,0,1,4
387,9149200_5820400,0.0,0,1,374
388,9154800_5811200,0.06493506493506493,5,72,526
389,8595600_5533600,0.0,0,3,11
390,9069200_5688800,0.08,2,23,132
391,8495200_5768400,0.16326530612244897,8,41,87
392,8495600_5766000,0.1891891891891892,7,30,94
393,9270400_5668800,0.13953488372093023,6,37,130
394,9060000_5682400,0.029411764705882353,1,33,150
395,9602800_6069200,0.049586776859504134,6,115,40
396,8495200_5769600,0.3333333333333333,30,60,287
397,9055600_5682800,0.0,0,1,27
398,8830400_5992400,0.0,0,9,7
399,8489200_5774400,0.0625,1,15,37
400,8336400_5492400,0.323943661971831,23,48,65
401,9066800_5682000,0.07142857142857142,3,39,169
402,9064800_5682000,0.14285714285714285,8,48,110
403,9372800_5522000,0.14814814814814814,4,23,108
404,8494800_5773600,0.16541353383458646,22,111,193
405,9370000_5517600,0.11627906976744186,5,38,93
406,8584800_5544800,0.19148936170212766,27,114,506
407,9270000_5669600,0.0,0,7,9
408,9068000_5679200,0.07142857142857142,2,26,219
409,8815600_5995200,0.16666666666666666,15,75,73
410,8334000_5491200,0.0625,2,30,8
411,9274800_5865600,0.2109375,27,101,221
412,9063600_5682400,0.20588235294117646,7,27,90
413,9057200_5684000,0.14285714285714285,1,6,70
414,9266800_5673200,0.0,0,0,14
415,9063600_5679600,0.0,0,7,41
416,9275200_5676800,0.0,0,0,126
417,9267200_5668400,0.0,0,6,7
418,8494800_5779600,0.20930232558139536,9,34,94
419,9144800_5822000,0.125,1,7,25
420,8290400_5496800,0.07462686567164178,5,62,226
421,8338800_5492800,0.0,0,12,10
422,9064000_5684000,0.16666666666666666,5,25,125
423,9156400_5816000,0.18518518518518517,10,44,125
424,9065600_5684800,0.4230769230769231,33,45,56
425,9367600_5529600,0.3333333333333333,1,2,7
426,8495200_5778000,0.18181818181818182,2,9,17
427,9064000_5683200,0.1,6,54,85
428,9153600_5811200,0.1111111111111111,8,64,144
429,8504000_5770000,0.14893617021276595,14,80,169
430,9154400_5819600,0.10619469026548672,12,101,742
431,8594800_5630400,0.23214285714285715,13,43,208
432,9272800_5865200,0.0,0,10,114
433,9294000_5564800,0.12195121951219512,5,36,153
434,8814400_5991200,0.13114754098360656,8,53,118
435,8591200_5632800,0.0,0,22,184
436,9060400_5682800,0.06666666666666667,1,14,20
437,8820000_5997200,0.19402985074626866,13,54,205
438,8496000_5775600,0.13157894736842105,10,66,217
439,9157600_5815200,0.08333333333333333,2,22,304
440,9068000_5687600,0.0,0,0,1
441,9068400_5679600,0.0,0,0,5
442,8494400_5775200,0.11851851851851852,16,119,778
443,8495200_5772000,0.2540983606557377,31,91,378
444,9270800_5675600,0.0,0,11,155
445,9370000_5522400,0.09523809523809523,6,57,57
446,8583600_5537600,0.0,0,2,5
447,9293200_5560800,0.047619047619047616,2,40,116
448,9071200_5682400,0.0,0,9,104
449,9067200_5680400,0.23076923076923078,3,10,86
